attr_name	Tumor_breast_1	Tumor_breast_8	Tumor_breast_2	Tumor_breast_9	Tumor_breast_3	Tumor_breast_10	Tumor_breast_4	Tumor_breast_11	Tumor_breast_5	Tumor_breast_12	Tumor_breast_6	Tumor_breast_13	Tumor_breast_7	Tumor_breast_14	Tumor_breast_15
ADAMTS14	8.01122725542325	9.77807712953536	8.62935662007961	8.39231742277876	7.20945336562895	7.53915881110803	6.8703647195834	9.26912667914942	8.70735913208088	6.97727992349992	9.37937836707126	8.0389189892923	8.75488750216347	10.4665863377192	8.60362634498619
AOX1	6.5077946401987	8.24792751344359	9.63843591399047	8.16992500144231	7.19967234483636	6.08746284125034	6.33985000288462	9.55842071326866	6.8073549220576	6.59991284218713	9.51175265376738	4.85798099512757	9.62753388447279	8.62570884306447	7.51569983828404
CHRNA1	6.22881869049588	6.18982455888002	6.79441586635011	6.18982455888002	6.06608919045777	2	3.70043971814109	8.44708322620965	5.39231742277876	5.24792751344359	5.85798099512757	5.8073549220576	5.78135971352466	8.91288933622996	8.17990909001493
NDST4	1.58496250072116	1	6.64385618977472	6.68650052718322	6.5077946401987	0	1	0	0	3.58496250072116	0	1.58496250072116	2	0	1.58496250072116
GPAT3	6.2667865406949	6.88264304936184	7.88874324889826	8.29001884693262	6	7.90689059560852	6.64385618977472	8.23840473932508	5.39231742277876	6.33985000288462	7.60733031374961	7.51569983828404	7.78135971352466	8.94836723158468	7.09803208296053
FGF2	6.24792751344359	7.12928301694497	8.74819284958946	6.35755200461808	6.16992500144231	8.8703647195834	6.02236781302845	8.6724253419715	7.06608919045777	5.95419631038687	8.3037807481771	5.6724253419715	8.68999797141945	8.12928301694497	7.07681559705083
BMPR1B	5.20945336562895	11.1730524577741	8.23840473932508	13.450051337274	5.95419631038687	6.58496250072116	9.27612440527424	8.79441586635011	6.4757334309664	15.1654958859723	16.7178236621145	10.6036263449862	9.69174351917128	12.7646642920733	16.0278628118048
MMRN1	6.20945336562895	8.15987133677839	9.68825030913318	5.7279204545632	7.73470962022584	3.4594316186373	3.70043971814109	8.36194377373524	1.58496250072116	6.4093909361377	8.4093909361377	4.52356195605701	8.31741261376487	10.1189410727235	7.4594316186373
CXCL9	14.4804746717022	10.5127404628035	10.5961897561444	9.4594316186373	11.827739648807	11.2312211807112	12.1683587272239	14.0968798363038	12.951284714967	14.0124499524256	10.2131042196419	11.5712786185146	10.6293566200796	11.1761731491075	11.3723209548673
CENPE	10.0660891904578	9.05528243550119	10.319672120947	8.54303182025524	10.1510165388922	11.729620743553	11.0175044011094	10.2854022188622	9.33985000288462	9.33539035469392	11.1966021265232	10.7245138531199	8.98868468677217	9.5372184005386	11.0007042690112
FBN2	6.8703647195834	8.12412131182919	9.7714894695006	7.876516946565	10.4146852358072	7.4757334309664	4.85798099512757	10.0593444608244	9.50581155391959	8.38370429247405	10.5887146355823	11.0112272554233	8.84235034341381	8.53138146051631	6.93073733756289
ERP27	9.82177398197057	11.527965641134	12.9888621727834	12.0423433797937	11.333714426094	7.63662462054365	8.82654848729091	10.3072008091408	9.31288295528435	13.5253984586696	7.4178525148859	11.880348808156	11.9665054519057	8.69348695749933	6.91886323727459
PIK3C2G	5.16992500144231	6.2667865406949	4.64385618977472	3.70043971814109	4.52356195605701	4.64385618977472	3.8073549220576	6.39231742277876	0	4.70043971814109	7.4594316186373	5.78135971352466	7.21916852046216	8.72109918870719	4.58496250072116
PLCZ1	0	1	0	0	0	0	0	1	0	0	3.16992500144231	1.58496250072116	0	3.58496250072116	0
PTPRQ	2.32192809488736	2	3.70043971814109	5.28540221886225	5.04439411935845	0	1	0	4	11.0914353863236	3.4594316186373	0	1	2.32192809488736	2.58496250072116
ASCL1	1	0	9.03066713624694	5.58496250072116	6.84549005094437	2	2.58496250072116	1	5.04439411935845	10.9083926207737	5.7279204545632	0	0	0	7.4262647547021
ZIC5	6.18982455888002	0	1	0	0	6.83289001416474	8.52356195605701	0	2.32192809488736	0	2.58496250072116	7.66533591718518	0	1	0
SSTR1	3.32192809488736	5.04439411935845	5.39231742277876	3.70043971814109	1.58496250072116	0	0	2.8073549220576	0	4	4.16992500144231	6.08746284125034	2.8073549220576	3	3.16992500144231
FAM181A	0	1	0	0	0	0	0	0	1.58496250072116	0	1	6.08746284125034	0	0	0
PIF1	9.1873520732005	7.56985560833095	6.4757334309664	6.12928301694497	5.39231742277876	8.53915881110803	11.1006623390052	7.74146698640115	8.61102479730735	6.84549005094437	7.74819284958946	7.6724253419715	4.32192809488736	6.22881869049588	5.90689059560852
CYP1A1	2	6.04439411935845	3.16992500144231	0	1	0	2	2	2	1.58496250072116	1	1.58496250072116	0	1.58496250072116	1.58496250072116
CYP1A2	1.58496250072116	0	1	0	0	0	1	1	1.58496250072116	0	0	0	0	1.58496250072116	0
NTRK3	4.75488750216347	7.56224242422107	9.82813648419411	7.82654848729092	5.12928301694497	1	5.58496250072116	6.22881869049588	2.58496250072116	8.30833903013941	7.98299357469431	3.4594316186373	7.99435343685886	6.71424551766612	6.10852445677817
SPATA22	0	1	3	2	0	0	2	4.08746284125034	1.58496250072116	1	1.58496250072116	1	2	2.32192809488736	1
ABCA8	6.12928301694497	9.20701432017753	8.3037807481771	7.25738784269265	6	1.58496250072116	6.10852445677817	7.62205181945638	2.8073549220576	7.31288295528436	7.6724253419715	1.58496250072116	8.70735913208088	8.91886323727459	7.62935662007961
ERBB2	18.4878596559999	16.4142392789983	14.3047078155347	16.5020237282348	17.9602791552783	17.6586647646147	12.1088511170402	12.9975323475264	13.3944626946103	14.7854524681585	15.0435399987717	16.8813768881571	14.619876067504	13.0684424160258	15.0047032739544
GRB7	15.8717608839486	12.5102696708982	10.7193888209421	11.5406124082495	15.2031950373813	13.7544699952756	9.86108690599539	8.4093909361377	10.3944626946103	11.6917435191713	11.5147140541385	13.7128493783878	10.7548875021635	8.96866679319521	10.1861142395416
MIEN1	14.5643876960526	12.7204580383933	12.140829770773	12.4870863402713	14.3478289555669	15.1610925075823	10.2288186904959	10.9844184588011	9.66177809777199	11.7834075421735	10.8494051009478	15.127671967039	10.286557761608	10.2796105810525	10.8572034715082
STAC2	4.70043971814109	10.5008418795569	6.62935662007961	2.58496250072116	6.37503943134692	8.27612440527424	4.95419631038687	3.8073549220576	10.467605550083	4.24792751344359	9.33762190199251	11.2946207488916	5.78135971352466	8.2045711442492	6.39231742277876
CIB3	4.16992500144231	4.85798099512757	5.35755200461808	6.83289001416474	2.58496250072116	0	1	6	0	3.8073549220576	4.90689059560852	4.32192809488736	6.4093909361377	3.16992500144231	3.8073549220576
KIF2C	10.5196362528432	9.45121111183233	9.70390357344466	10.0265234425198	10.2312211807112	11.2443638351205	11.9377416200771	11.1019756709492	11.0091287895393	10.0525680508042	10.8486229404293	11.9362698576022	9.3264294871223	10.1369911120802	10.0874628412503
RXRG	4.4594316186373	3.32192809488736	4.24792751344359	3.58496250072116	3.32192809488736	2	2.32192809488736	5.24792751344359	3.4594316186373	4.39231742277876	3.58496250072116	6.4093909361377	2	3.16992500144231	2
DPT	8.2045711442492	10.2336196767597	9.11634396123747	7.10852445677817	6.08746284125034	5.28540221886225	8.05528243550119	10.5343028824546	8.44708322620965	6.33985000288462	8.57742882803575	6.10852445677817	9.38801728534514	10.6510516911789	7.44294349584873
NUF2	9.94982671075911	8.69696752623429	9.76983784362944	8.85486838326024	9.83447104998422	10.4439795426013	11.8372337003391	10.5323559252888	10.4210128557792	9.44501484586842	10.57931593758	10.91288933623	8.55458885167764	9.3151495622563	9.59058704991503
LHX9	10.9787104591064	0	3.70043971814109	6.59991284218713	2	2.58496250072116	0	0	1.58496250072116	1	1	8.91288933622996	2.8073549220576	2.8073549220576	7.18982455888002
DTL	10.6438561897747	9.85486838326024	9.55458885167764	10.4584066132365	10.9822806045583	10.2644426002266	10.6266216523584	11.2928967554092	10.3185428097027	9.77643303244473	11.5882461520448	11.7082217300384	10.5008418795569	10.1357092861044	11.1667907507182
HHIPL2	9.4594316186373	4.39231742277876	5.08746284125034	5.8073549220576	6.90689059560852	3.4594316186373	6.12928301694497	8.31741261376487	4.70043971814109	1.58496250072116	6.65821148275179	7.06608919045777	3.58496250072116	3.90689059560852	4.16992500144231
S100A7	2	7.48381577726426	7.44294349584873	0	1	15.4795908220958	5.12928301694497	12.9104553553098	7.45121111183233	0	3.16992500144231	10.8297227350861	7.83920378809694	4.08746284125034	2
ANKRD53	4.70043971814109	5.08746284125034	5.7279204545632	4.08746284125034	4.32192809488736	1	5.12928301694497	6.16992500144231	6.32192809488736	3.4594316186373	4.52356195605701	2.58496250072116	5.04439411935845	5.35755200461808	4.64385618977472
DQX1	9.50382573799575	7.03342300153745	6.98868468677217	8.72109918870719	7.18982455888002	6.5077946401987	3.90689059560852	4.4594316186373	5.55458885167764	4.90689059560852	9.95564990752837	6.8703647195834	4.64385618977472	3	8.81057163474115
GPR17	4.16992500144231	3.32192809488736	2.58496250072116	3	2	0	2.8073549220576	2.32192809488736	3	2	3.32192809488736	2.8073549220576	3.8073549220576	4.64385618977472	2.32192809488736
TMEFF2	0	1.58496250072116	1	0	1	1	0	1	3	0	0	0	0	0	0
DLX1	9.41151098801207	10.286557761608	4.95419631038687	7.53138146051631	2.8073549220576	2.32192809488736	3	3.4594316186373	3.16992500144231	2.58496250072116	2	1.58496250072116	1.58496250072116	9.12928301694497	4.39231742277876
ABCA12	10.410451351504	11.8564255286255	11.3949985145017	10.2877123795494	12.7437825403308	9.92925840863697	4.08746284125034	8.7279204545632	3.58496250072116	2.32192809488736	7.70043971814109	10.7681843247769	11.5333297323058	11.0299773465896	8.48381577726426
HES6	11.4742129371939	9.06339508128851	8.58496250072116	8.71080643369935	9.95128471496697	8.04439411935845	9.83447104998422	9.283088353024	7.17990909001493	6.96578428466209	8.61838550225861	10.0237543532994	8.49185309632967	10.1522848423066	8.95710204156229
MARCHF4	4.58496250072116	4.64385618977472	6.78135971352466	5.04439411935845	3.8073549220576	3.70043971814109	3.70043971814109	5.52356195605701	3.90689059560852	5.32192809488736	3.8073549220576	1	3.90689059560852	4.58496250072116	4.32192809488736
ALDH1L1	5.12928301694497	3.8073549220576	7.72109918870718	4.58496250072116	2.58496250072116	3.70043971814109	5.28540221886225	5.20945336562895	4.64385618977472	4.24792751344359	4.75488750216347	4.16992500144231	4.16992500144231	7.62935662007961	6.22881869049588
ANK2	8.01122725542325	9.18487534290828	10.0927571409199	7.876516946565	8.04984854945056	7.6724253419715	6.62935662007961	10.2215871212648	8.25738784269265	8.05528243550119	9.44086916761087	6.32192809488736	10.1636496760158	10.3151495622563	8.5274770060604
CCNA2	10.3083390301394	8.99435343685886	10.2300204357056	10.2538474849874	10.4888443464573	11.9329528921947	10.9837061926593	11.3100446796475	9.90839262077375	8.6724253419715	10.9262959947811	11.1830150008828	8.55458885167764	9.4594316186373	10.427312844135
GLRA3	4	15.508754218548	4.85798099512757	1	5.85798099512757	1.58496250072116	1	2	1	2.58496250072116	5	3	1	3.58496250072116	0
HAPLN1	5.61470984411521	6.55458885167764	8.29001884693262	7.95419631038687	3	3.32192809488736	2.32192809488736	10.427312844135	6.39231742277876	5.32192809488736	3.90689059560852	7.88264304936184	8.62570884306447	6.02236781302845	3.70043971814109
CRHBP	1.58496250072116	3	5.16992500144231	5.39231742277876	4.85798099512757	0	3.16992500144231	4.64385618977472	2.58496250072116	4.95419631038687	4.58496250072116	4.08746284125034	5.16992500144231	6.56985560833095	4.39231742277876
TSLP	1.58496250072116	3.4594316186373	3.70043971814109	2.32192809488736	3.16992500144231	5.6724253419715	2.58496250072116	3.58496250072116	3.4594316186373	0	5.20945336562895	1	3.16992500144231	3.70043971814109	2.8073549220576
KCNMB1	7.01122725542325	9.33315535031062	8.90388184573618	6.16992500144231	5.70043971814109	6.70043971814109	6.91886323727459	8.51569983828404	7.35755200461808	7.48381577726426	8.62205181945638	6.55458885167764	7.82654848729092	7.55458885167764	7.76818432477693
LRRTM2	4.52356195605701	4.64385618977472	4.39231742277876	3.4594316186373	3.16992500144231	4.08746284125034	1.58496250072116	5.28540221886225	3.32192809488736	3.90689059560852	5.52356195605701	3.32192809488736	5.55458885167764	5.55458885167764	4.08746284125034
RSPO3	5.83289001416474	6.93073733756289	7.876516946565	6.44294349584873	4.85798099512757	5.4262647547021	6.10852445677817	9.79279029430106	6.79441586635011	5.97727992349992	6.90689059560852	7	7.70043971814109	7.66533591718518	7.01122725542325
MTFR2	7.62935662007961	6.55458885167764	7.63662462054365	7.07681559705083	7.36632221424582	8.81698362325538	9.39016895620018	8.31288295528435	8.93957921431469	7.04439411935845	7.29462074889163	9.08480838780436	7.76155123244448	7.49984588708321	7.28540221886225
VIP	1	1	1.58496250072116	1.58496250072116	1	0	0	1.58496250072116	0	1.58496250072116	3	2.32192809488736	0	2	1
SLC22A3	6.4757334309664	5.4262647547021	4.90689059560852	4.90689059560852	3.70043971814109	4.95419631038687	5.4594316186373	7.4594316186373	5.55458885167764	4.32192809488736	5.28540221886225	2	2.8073549220576	7.45121111183233	5.24792751344359
CDCA5	11.1680452682241	10.0389189892923	10.3083390301394	10.5077946401987	9.71938882094208	10.7406240444894	12.4088604360248	11.3799198176465	10.7456743240021	10.1972166931101	9.93810932621924	11.2911706993219	9.32418054661874	9.64925617751731	10.6073303137496
STRA8	5.4594316186373	0	0	4.90689059560852	0	0	2.58496250072116	0	5.58496250072116	1.58496250072116	0	6.04439411935845	0	1	0
AWAT2	6.98868468677217	3.32192809488736	1.58496250072116	2.32192809488736	2.32192809488736	6.49185309632967	2.8073549220576	2	4.24792751344359	0	1	5.78135971352466	0	3	1
ARHGAP36	4.08746284125034	8.8008998999203	1	1	1.58496250072116	0	0	5.70043971814109	0	4.08746284125034	5.61470984411521	0	0	0	0
GPC3	8.61470984411521	8.04439411935845	11.0056245491939	7.18982455888002	8.59618975614441	6.61470984411521	7.29462074889163	10.3253054550897	5.85798099512757	6.85798099512757	8.02236781302845	6.74146698640115	11.4568677383803	11.120237877342	7.37503943134692
CHRNA6	4.24792751344359	5.35755200461808	5.88264304936184	6.91886323727459	4.52356195605701	1	4.08746284125034	5.83289001416474	3.70043971814109	6.76818432477693	7.89481776330794	3	9.29920801838728	4.52356195605701	5.97727992349992
CRH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TRIM55	2	2.32192809488736	1.58496250072116	0	1	1.58496250072116	1	2.8073549220576	2	2	2.32192809488736	0	0	1.58496250072116	2.32192809488736
ADHFE1	4.16992500144231	6.70043971814109	4.70043971814109	5.39231742277876	4.58496250072116	2.32192809488736	6.35755200461808	5.39231742277876	3.70043971814109	6.75488750216347	6.8073549220576	4.32192809488736	6.06608919045777	6.33985000288462	5.32192809488736
PMP2	0	1	1	0	2	0	0	0	0	0	0	0	0	2	0
ATP6V0D2	2.58496250072116	5.52356195605701	7.21916852046216	5	1.58496250072116	4.39231742277876	3.70043971814109	6.10852445677817	4.52356195605701	6.55458885167764	6.24792751344359	6.32192809488736	6.52356195605701	9.17242750864548	7.68650052718322
CDKN2A	8.14974711950468	9.76652890859886	9.11634396123747	8.33091687811462	9.33539035469392	11.5622424242211	13.7453591989419	9.74146698640115	12.8109732200022	6.8073549220576	8.04439411935845	13.2740869056344	8.85486838326024	8.40087943628218	7.93073733756289
NTRK2	7.33985000288462	10.3442959079158	11.4372319010395	8.45532722030456	8.29462074889163	10.1098306542788	6.74146698640115	9.86263735755879	9.06608919045777	10.5641494899857	11.4393114618188	5.4262647547021	9.70735913208088	10.0056245491939	9.04712391211403
PLPPR1	1	5.90689059560852	0	0	4.08746284125034	3.8073549220576	3.8073549220576	0	0	5.75488750216347	3	4.8073549220576	4.39231742277876	2.58496250072116	1
HMCN2	5.88264304936184	7.94251450533924	6.55458885167764	6.06608919045777	4.70043971814109	1	6.10852445677817	6.90689059560852	5.88264304936184	6.10852445677817	9.1873520732005	9.17741953798924	8.15987133677839	7.97154355395077	7.06608919045777
SLC39A12	0	1.58496250072116	0	0	0	0	2.58496250072116	2.32192809488736	0	0	0	1	0	1	0
MKI67	12.0660891904578	11.4655664048094	11.3652288492515	11.5304063370991	12.3331553503106	13.3979419719726	13.2240016741981	13.6270778405174	13.0028150156071	11.9355334129507	13.7153185523313	12.8826430493618	11.9516489859046	12.5605716712366	12.7960396088298
PAMR1	7.93073733756289	9.5372184005386	8.10328780841202	7.81378119121704	5.85798099512757	5.58496250072116	5.4594316186373	10.1922928144708	6.56985560833095	7.13955135239879	8.82336724004623	6.18982455888002	6.18982455888002	7.48381577726426	6.37503943134692
GLYAT	3.32192809488736	1	5.85798099512757	2.8073549220576	1	0	1	0	1	0	1.58496250072116	2	2.32192809488736	6.74146698640115	4.70043971814109
NCAM1	5.83289001416474	13.3376219019925	5.78135971352466	4	5.12928301694497	4	5.78135971352466	8.18487534290828	5.83289001416474	4.64385618977472	7.4262647547021	4.70043971814109	6.8703647195834	7.14974711950468	5.7279204545632
ADAM33	6.52356195605701	9.35974956032233	6.32192809488736	5.88264304936184	5.93073733756289	4.08746284125034	5	8.34872815423108	6.2667865406949	4.52356195605701	8.35755200461808	4.95419631038687	8.32192809488736	9.14974711950468	6.52356195605701
SCN2B	0	6.74146698640115	4.16992500144231	4.4594316186373	3.32192809488736	2	1	6.4093909361377	3.16992500144231	3.70043971814109	5.16992500144231	0	7.56224242422107	7.52356195605701	2.32192809488736
JPH2	7.25738784269265	8.64024493622235	8.10852445677817	5.85798099512757	5.12928301694497	7.31288295528436	6.02236781302845	9.47167521439204	7.36632221424582	5.93073733756289	8.28540221886225	8.09275714091985	6.82017896241519	7.51569983828404	6.78135971352466
